Title,Rating,Price,Pages,Genre,Reviews,Review_Density,Price_Bucket,Popularity_Score,Success_Category
Reading For Comprehension Book II,4.9,1452,146,Philosophy,1131,7.747,Premium,5.65,High
Text Book of Electrical Technology,4.8,819,447,Self-Help,2205,4.933,Mid-range,5.81,High
"The Vazir of Lankurán, a Persian play",4.8,790,53,History,1543,29.113,Mid-range,5.69,High
Hand-book of library organisation,4.6,798,172,Religion,163,0.948,Mid-range,4.77,Low
A hand book of pharmacognosy,4.9,936,98,Poetry,2123,21.663,Premium,5.87,High
Database Systems The Complete Book,3.2,209,1139,History,639,0.561,Budget,4.34,Low
Paper Plane Flew (Hook Book),3.5,318,616,Biography,1906,3.094,Budget,4.92,Medium
My Little Book of Diwali,4.0,562,340,Poetry,1049,3.085,Mid-range,5.03,Medium
Sweet Shop Wars (Hook Books),4.7,959,474,Politics,2040,4.304,Premium,5.72,High
Thiruvananthapuram hand book,4.0,614,224,Self-Help,1428,6.375,Mid-range,5.14,Medium
My Little Book of Holi,4.5,736,24,Biography,658,27.417,Mid-range,5.2,Medium
A text-book of equity,3.3,1380,325,Fiction,1676,5.157,Premium,4.74,Low
Fun With Grammar Book-3,3.5,1316,90,Philosophy,856,9.511,Premium,4.64,Low
A text-book of dairying,4.5,726,250,Politics,1605,6.42,Mid-range,5.51,High
A book on heart protection,3.3,169,292,Classic,799,2.736,Budget,4.48,Low
Base Sas Programming Black Book,3.7,558,305,Religion,856,2.807,Mid-range,4.77,Low
History Of Alvars Second Book,3.5,196,158,Politics,284,1.797,Budget,4.25,Low
Substance Use Disorders Case Book,3.7,323,82,History,1236,15.073,Budget,4.9,Medium
Crop Physiology - a Terminology Book,4.4,930,106,Philosophy,1417,13.368,Premium,5.4,Medium
An introduction to book publishing,3.7,1404,332,Biography,2077,6.256,Premium,5.08,Medium
The Indian field shikar book,4.1,1456,406,Philosophy,321,0.791,Premium,4.69,Low
Tamil̲mol̲iyin̲ mutal accupputtakam,3.2,740,104,History,1997,19.202,Mid-range,4.74,Low
The Banaras back book,4.6,595,300,Biography,824,2.747,Mid-range,5.34,Medium
A treatise on book selection,3.7,1309,300,Fiction,1095,3.65,Premium,4.85,Medium
The Churkiburki Book Of Rhyme,4.3,1161,203,Philosophy,1795,8.842,Premium,5.42,Medium
Survey on Indian book industry,4.5,868,117,Science,118,1.009,Mid-range,4.6,Low
Kōcha no jikan,3.4,859,145,History,1433,9.883,Mid-range,4.75,Low
Hand book of company debentures,4.8,587,124,Classic,1997,16.105,Mid-range,5.78,High
Lockdown Liaisons : Book 2,4.2,655,60,Fiction,376,6.267,Mid-range,4.81,Medium
Lockdown Liaisons : Book 6,3.9,1091,51,Poetry,1683,33.0,Premium,5.14,Medium
The creative book of fashion,3.4,588,407,Classic,30,0.074,Mid-range,3.41,Low
Lockdown Liaisons : Book 4,4.9,156,60,Fiction,100,1.667,Budget,4.8,Low
Impex reference catalogue of Indian books.,4.5,611,330,Philosophy,2073,6.282,Mid-range,5.6,High
Dasha Avatar (Amar Chitra Katha: The Glorious Heritage of India) (Import),3.4,1371,255,Poetry,2440,9.569,Premium,4.94,Medium
Diplomat's Life,3.7,203,681,Classic,241,0.354,Budget,4.33,Low
"Anglo-Indian Prize Poems, by Native English Writers, in Commemoration of the Visit of His Royal Highness, the Prince of Wales, to India",4.6,656,128,Poetry,1960,15.312,Mid-range,5.64,High
"Thugs or Phansigars of India - Comprising a History of the Rise and Progress of That Extraordinary Fraternity of Assassins, and a Description Of",4.4,159,226,Politics,1966,8.699,Budget,5.51,High
"Armies of Asia and Europe. Embracing Official Reports on the Armies of Japan, China, India, Persia, Italy, Russia, Austria, Germany, France and En",4.5,834,456,Fiction,534,1.171,Mid-range,5.12,Medium
"Sa´Nchi and Its Remains; a Full Description of the Ancient Buildings, Sculptures, and Inscriptions at Sa´Nchi, near Bhilsa, in Central India",3.9,1361,533,Biography,240,0.45,Premium,4.45,Low
Yanks and yogis,4.4,470,92,Poetry,2416,26.261,Mid-range,5.59,High
Narrow gauge to the hills,3.8,125,127,Classic,247,1.945,Budget,4.4,Low
A saga of agony and shame,3.4,492,115,Self-Help,2357,20.496,Mid-range,4.93,Medium
How the money goes,4.3,705,53,Science,312,5.887,Mid-range,4.81,Medium
Grihya Sutras (Sacred Books of the East),5.0,209,448,Self-Help,975,2.176,Budget,5.66,High
In the belly of the beast,3.6,872,164,Politics,1517,9.25,Mid-range,4.9,Medium
Back to Gondwanaland,3.9,353,480,Classic,1300,2.708,Budget,5.04,Medium
"Indian book publishing, 1947-80",4.3,1016,186,History,1998,10.742,Premium,5.46,Medium
"The elephant, the tiger, and the cell phone",4.1,865,498,Politics,1549,3.11,Mid-range,5.24,Medium
Publishers and librarians,4.7,1220,38,Religion,407,10.711,Premium,5.16,Medium
"People of India with Descriptive Letterpress, of the Races and Tribes of Hindustan, Originally Prepared under the Authority of the Government of I",4.5,637,204,Politics,2433,11.926,Mid-range,5.65,High
"Where angels fear to tread ; [and], The longest journey ; [and], A room with a view ; [and], Howards End ; [and], A passage to India",3.1,1227,862,Fiction,2357,2.734,Premium,4.73,Low
The road to freedom,5.0,714,109,Biography,208,1.908,Mid-range,5.12,Medium
The book of pilgrimages,4.5,686,275,Philosophy,937,3.407,Mid-range,5.32,Medium
"The Indian Mutiny 1857-1858: Selections from the Letters, Despatches and Other State Papers Preserved in the Military Department of the Government of India",4.7,696,190,Religion,1221,6.426,Mid-range,5.54,High
Gender equality through women's empowerment,4.3,1337,324,Poetry,943,2.91,Premium,5.19,Medium
My Book of Beasts,4.7,212,54,Fiction,2442,45.222,Budget,5.79,High
Progress of women's education in free India,3.2,1435,331,Classic,1641,4.958,Premium,4.67,Low
"Perfect questions, perfect answers",3.7,668,110,Religion,779,7.082,Mid-range,4.74,Low
Stories from mother's note book,4.8,1054,147,Classic,1497,10.184,Premium,5.68,High
The book of Indian beauty,3.4,995,128,History,2284,17.844,Premium,4.92,Medium
"Hand book on army rules, 1954",3.2,1224,371,Philosophy,1085,2.925,Premium,4.53,Low
The private letter books of Joseph Collet,4.6,861,256,History,213,0.832,Mid-range,4.87,Medium
"Indian books in print, 1979",4.7,1037,116,Fiction,1370,11.81,Premium,5.58,High
"Reminiscences of personalities, compelling books & endearing creatures",3.3,752,444,Biography,1416,3.189,Mid-range,4.68,Low
Bamiyan,4.7,183,313,Politics,1508,4.818,Budget,5.62,High
Śes bya mthaʼ yas paʼi rgya mtsho,4.4,818,527,Religion,182,0.345,Mid-range,4.68,Low
The Buddha,4.0,967,60,Science,295,4.917,Premium,4.59,Low
Kabbalah,4.7,1048,274,Science,383,1.398,Premium,5.14,Medium
The Hound of the Baskervilles,4.0,401,207,Fiction,60,0.29,Mid-range,4.04,Low
Reader's digest best loved books for young readers,3.8,1340,15,Self-Help,1685,112.333,Premium,5.07,Medium
Neurological Practice,3.4,667,395,Science,2022,5.119,Mid-range,4.87,Medium
"Municipal statistical year book, 1980-81",3.6,640,263,Science,479,1.821,Mid-range,4.5,Low
The Jungle Book (Recorder Fun!),4.0,191,16,Fiction,2152,134.5,Budget,5.29,Medium
The divine Pymander of Hermes Mercurius Trismegistus,4.1,753,112,Poetry,1751,15.634,Mid-range,5.28,Medium
"Catalogue of the fossil plants of the Glossopteris flora in the Department of Geology, British Museum (Natural History)",4.6,713,255,Self-Help,1359,5.329,Mid-range,5.52,High
Remote Sensing and Mineral Exploration,4.6,170,187,Philosophy,2310,12.353,Budget,5.7,High
The Art of Public Speaking,4.0,768,460,Fiction,6,0.013,Mid-range,3.28,Low
Hormonal Steroids,4.2,180,1068,Classic,1385,1.297,Budget,5.26,Medium
The Mystery of the Green Ghost,4.0,1223,172,Fiction,3,0.017,Premium,3.09,Low
Gender equality and human rights,4.6,694,379,Classic,676,1.784,Mid-range,5.27,Medium
The ayurvedic cookbook,3.4,317,350,Biography,1126,3.217,Budget,4.67,Low
Spaces of Colonialism,3.1,983,272,History,1403,5.158,Premium,4.55,Low
Ethnic literatures of America,4.7,848,312,Fiction,2155,6.907,Mid-range,5.74,High
I Am Not Right. I Am Not Left. I Am Forward. for the Country of India Patriotic Art and Commentary Unify America Peace Love Presidential Inauguration 2017 Prayers of Hope USA Historical Chronicle,3.2,224,26,Self-Help,761,29.269,Budget,4.4,Low
Second supplementary catalogueof Hebrew printed books in the British Library,3.5,300,862,Religion,2015,2.338,Budget,4.94,Medium
The Jungle Book: Popular Penguins,4.4,1125,767,Fiction,1541,2.009,Premium,5.43,Medium
The Jungle Book (Graphic Revolve),3.8,673,875,Philosophy,2483,2.838,Mid-range,5.21,Medium
The jungle book and other stories,4.8,1143,672,Philosophy,1643,2.445,Premium,5.71,High
I read not books but prisoners,3.6,1082,134,Politics,701,5.231,Premium,4.63,Low
Bonfire of books,3.0,821,139,Biography,1132,8.144,Mid-range,4.41,Low
Hand book Indian amphibians,3.6,1051,335,Fiction,1744,5.206,Premium,4.95,Medium
Lockdown Liaisons : Book 5,4.2,279,60,Classic,918,15.3,Budget,5.12,Medium
"Service tax today's service tax case book, 1994-2006",3.8,1185,1254,Poetry,620,0.494,Premium,4.72,Low
Muslima vidhi,4.1,372,243,Philosophy,1887,7.765,Budget,5.31,Medium
Indian astronomy,4.8,906,338,Religion,1219,3.607,Premium,5.61,High
Kittens,4.8,862,193,History,502,2.601,Mid-range,5.3,Medium
A pilgrimage to Kashi,3.5,1133,76,Self-Help,2030,26.711,Premium,4.94,Medium
"Cevvanti pūtturuccu, cellamaka pūkkaliyē",3.9,798,112,History,1162,10.375,Mid-range,5.01,Medium
World Mythology Bird Gods for INDIA 20 ART PRINTS in a BOOK HYBRID HUMANOIDS with Huge Nose Bird Beaks Easter Island Tangata Manu Norse Wayland the Smith Nike Boreas Eros Gorgon Egyptian Horus and Thoth the Cornwall Owlman Norse Valkyries Freyja,4.1,1020,44,Science,188,4.273,Premium,4.5,Low
Reḍ bukk,4.9,721,122,Science,2041,16.73,Mid-range,5.85,High
The Memsahib's cook book,5.0,639,119,Fiction,2214,18.605,Mid-range,5.95,High
"Classified catalogue of rare books and manuscripts available in the library, November 24, 1971",3.5,1085,380,Religion,458,1.205,Premium,4.42,Low
The Puffin Book of Funny Stories,3.0,559,303,Biography,1,0.003,Mid-range,2.19,Low
The spoils of conquest,4.5,1184,394,Philosophy,179,0.454,Premium,4.74,Low
Hand book on labour laws,3.8,1181,312,Classic,833,2.67,Premium,4.82,Medium
Rifle and Spear with the Rajpoots,3.0,399,397,Fiction,2469,6.219,Budget,4.68,Low
Indian in the House,3.0,596,428,Religion,605,1.414,Mid-range,4.19,Low
The Economics of a Backward Region in a Backward Economy. A Case Study of Bihar in Relation to Other States of India. Volume 2.,3.9,1462,194,Poetry,883,4.552,Premium,4.91,Medium
"Voyage to China; Including a Visit to the Bombay Presidency; the Mahratta Country; the Cave Temples of Western India, Singapore, the Straits of Mala",4.0,1375,316,Philosophy,1061,3.358,Premium,5.04,Medium
"Hindu Law; Principally with Reference to Such Portions of It As Concern the Administration of Justice, in the King's Courts, in India - Vol. I",3.0,1379,410,Fiction,159,0.388,Premium,3.73,Low
Guide to Training and Horse Management in India - with a Hindustanee Stable and Vetinary Vocabulary and the Calcutta Turf Club Tables for Weight For,4.4,1268,314,Poetry,1158,3.688,Premium,5.33,Medium
"History of Alcohol in the Americas and Australasia - New Zealand, New South Wales, Cape of Good Hope, West India Islands, Demerara, Mexico and Per",3.6,690,48,Biography,347,7.229,Mid-range,4.39,Low
Tao of Soldiering : The Chinese Paradigm,4.1,440,626,Philosophy,244,0.39,Mid-range,4.59,Low
Educational ideas and ideals of Gandhi and Tagore,3.6,502,208,Fiction,577,2.774,Mid-range,4.57,Low
My Sketch Book in the Shiny,3.3,387,777,Biography,1593,2.05,Budget,4.73,Low
Los mundos del libro,3.8,1088,260,Science,1761,6.773,Premium,5.09,Medium
"Conundrum, an artist's book",3.5,313,71,Biography,405,5.704,Budget,4.38,Low
Text book of Indian music,4.1,631,144,History,540,3.75,Mid-range,4.87,Medium
Red data book of Indian plants,3.4,969,402,Self-Help,1296,3.224,Premium,4.72,Low
A source book,4.0,841,127,Classic,1141,8.984,Mid-range,5.06,Medium
"Catalogue of military & naval medals and decorations, [containing] an Army of India medal, three bars, Asseerghur, Arguam, Gawilghur (Captain C. Gordon, 94th Foot.); [and] a gold (22 carat) medal of the Worshipful Company of Spectacle Makers; [also including] books, belt plates, badges, and buttons, [etc.] ...",3.3,310,23,Politics,1853,80.565,Budget,4.78,Low
"Spanish laws concerning discoveries, pacifications, and settlements among the Indians",4.3,270,458,Science,466,1.017,Budget,4.95,Medium
The millennium book on New Delhi,4.5,637,257,Politics,1262,4.911,Mid-range,5.42,Medium
"Forest statistical book of Nagaland, 1979",3.2,1386,28,Philosophy,126,4.5,Premium,3.78,Low
A hand book of archives & material on Pakistan freedom struggle,3.9,901,432,Biography,1519,3.516,Premium,5.1,Medium
"Note book of general information, Godavari Agency Circle",3.1,775,95,Biography,1497,15.758,Mid-range,4.57,Low
A display of two forraigne sects in the East Indies vizt,4.2,489,95,Religion,923,9.716,Mid-range,5.12,Medium
Ground Water And Well Drilling,3.5,520,344,Science,1651,4.799,Mid-range,4.87,Medium
Patent agent examination,4.1,161,1075,Science,1169,1.087,Budget,5.14,Medium
Guide book to Kolanupaka Site Museum,4.0,185,20,Self-Help,1190,59.5,Budget,5.08,Medium
The black book of Gujarat,4.8,1112,465,Science,2347,5.047,Premium,5.84,High
Treasure of R. C. C. designs,4.1,590,432,Science,43,0.1,Mid-range,3.99,Low
Syanika satra,4.2,995,11987,Politics,971,0.081,Premium,5.14,Medium
A list of books on West Indian federation,3.8,159,47,Self-Help,1764,37.532,Budget,5.09,Medium
Indian women,4.9,576,106,Fiction,2059,19.425,Mid-range,5.86,High
"Women's empowerment, issues, challenges, and strategies",4.6,419,578,Biography,139,0.24,Mid-range,4.72,Low
A Text Book of Environmental Sciences,3.6,789,647,Biography,1695,2.62,Mid-range,4.94,Medium
Small millets in global agriculture,4.7,151,392,Science,1340,3.418,Budget,5.58,High
Understanding Emerging Markets,3.9,756,248,Self-Help,874,3.524,Mid-range,4.91,Medium
Book Of Rachel [Paperback] ESTHER DAVID,4.7,927,280,Science,1035,3.696,Premium,5.49,Medium
The Origin of Life (Colouring Book),4.6,1200,119,Self-Help,467,3.924,Premium,5.14,Medium
The Book of Etiquette and Manners,3.4,218,130,Politics,1955,15.038,Budget,4.86,Medium
Signs of the Zodiac Colouring Book,4.4,820,14,Biography,1763,125.929,Mid-range,5.48,Medium
Up in the Clouds Colouring Book,3.6,1305,14,History,1015,72.5,Premium,4.76,Low
Book of Masks (Shakalaka Boom Boom),3.6,605,119,Religion,1962,16.487,Mid-range,4.99,Medium
The Little Book of Indian Wisdom,3.6,736,828,History,1466,1.771,Mid-range,4.89,Medium
The Complete Book of Eye Care,4.5,252,108,Politics,1104,10.222,Budget,5.38,Medium
Penguin Book of Indian Railway Stories,3.5,1141,368,Philosophy,1744,4.739,Premium,4.89,Medium
Lifes Little Deconstruction Book X1,3.0,1187,341,Science,2151,6.308,Premium,4.64,Low
A Complete Book of Feng Shui,4.4,596,295,Religion,2292,7.769,Mid-range,5.57,High
"Hsin hsin ming, the book of nothing",3.3,178,280,Religion,205,0.732,Budget,4.01,Low
Cambridge School Grammar Primary Book 3,3.2,158,132,History,2442,18.5,Budget,4.81,Medium
Chumki and the Elephants (hOle Books),3.5,862,226,Philosophy,91,0.403,Mid-range,3.86,Low
The Book of Secrets A Novel,3.8,925,415,Philosophy,93,0.224,Premium,4.06,Low
The Rupa Book of Geography Quiz,4.0,1184,184,Politics,1940,10.543,Premium,5.25,Medium
A text book of social studies,3.1,1202,335,Poetry,1384,4.131,Premium,4.55,Low
Krishnavatara VII/The Book Of Yudhishtira,4.9,343,262,Poetry,2220,8.473,Budget,5.88,High
Hand Book Of Food Packaging Technology,4.4,307,413,Philosophy,2163,5.237,Budget,5.55,High
Great composers,3.6,955,164,Religion,1501,9.152,Premium,4.9,Medium
Book of Good Habits for Kids,3.6,1210,132,Politics,2444,18.515,Premium,5.07,Medium
Shorter Book on Muslim International Law,3.9,699,129,History,784,6.078,Mid-range,4.87,Medium
I Want a Pet : (Hook Book),4.3,744,247,Self-Help,1116,4.518,Mid-range,5.25,Medium
Source book on ancient Indian psychology,3.3,138,359,Self-Help,231,0.643,Budget,4.05,Low
Birthday Present for Aaji (Hook Books),3.4,1299,171,Science,743,4.345,Premium,4.52,Low
Learning To Write English Book-6,4.7,577,82,History,2398,29.244,Mid-range,5.78,High
The Little Book of Cold Drinks,3.5,119,432,Religion,1785,4.132,Budget,4.9,Medium
Freedom in exile,4.5,320,322,Poetry,6,0.019,Budget,3.61,Low
Chumki and the Pangolin (hOle Books),3.8,374,650,Biography,770,1.185,Budget,4.8,Low
Yesupadam Believe Books Real Life Stories,4.7,1277,650,Biography,1537,2.365,Premium,5.62,High
The Penguin Book of Indian Journeys,4.3,562,369,Self-Help,1488,4.033,Mid-range,5.35,Medium
"Andhrapradēślō munisipāliṭila, munisipal karporēṣanla karadīpika",3.7,350,213,Politics,413,1.939,Budget,4.51,Low
Hassan District guide and hand book,4.4,311,161,Science,531,3.298,Budget,5.06,Medium
Textbook of Pharmaceutical Biotechnology - E-Book,3.0,786,895,Classic,705,0.788,Mid-range,4.25,Low
Text Book of Environmental Remote Sensing,4.5,518,220,Fiction,1758,7.991,Mid-range,5.54,High
Surakshā saṃskr̥ti,4.0,1295,191,Classic,1740,9.11,Premium,5.21,Medium
"The Book of the Madras exhibition, 1915-1916",4.6,606,444,Religion,1846,4.158,Mid-range,5.62,High
A Source Book of Modern Hinduism,4.9,745,224,Religion,1302,5.812,Mid-range,5.7,High
District hand book on agricultural marketing,4.9,968,760,Science,1877,2.47,Premium,5.82,High
The man with the wonderful books,4.8,1326,860,Politics,2416,2.809,Premium,5.85,High
Indian defence year book 1997-98,4.0,591,606,Philosophy,2466,4.069,Mid-range,5.33,Medium
Globalization and Labour-Management Relations,3.7,394,342,Biography,2281,6.67,Budget,5.11,Medium
In my own Name (Wildfire Books),3.9,556,198,Classic,1332,6.727,Mid-range,5.05,Medium
A phrase book on Taraon language,4.4,1269,97,Biography,1884,19.423,Premium,5.5,Medium
Priyadarshini,4.8,1361,332,Poetry,2325,7.003,Premium,5.83,High
Student's Textbook of Zoology,3.4,839,2346,Fiction,1431,0.61,Mid-range,4.75,Low
Penguin Book of Classic Urdu Stories,4.8,523,287,Fiction,1827,6.366,Mid-range,5.75,High
The Harpercollins book of English poetry,4.6,1107,541,Poetry,1588,2.935,Premium,5.57,High
The third Indian year book of education,5.0,391,317,Fiction,1083,3.416,Budget,5.7,High
Molesworth's text-book of bi-metallism,4.8,255,52,Self-Help,1017,19.558,Budget,5.54,High
"Language and Mind, Vol. 1",3.6,449,342,Philosophy,2277,6.658,Mid-range,5.05,Medium
A little book on men,3.2,342,442,Religion,2339,5.292,Budget,4.8,Low
Bhūmi rikārḍula karadīpika =,3.2,1330,346,History,618,1.786,Premium,4.33,Low
The golden book of Rammohun Roy,3.6,1071,574,Biography,1103,1.922,Premium,4.79,Low
